Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,4082.1,4075.3,4103.7,4119.5,4131.2,4138.0,4153.9,4167.1,4174.2,4180.1,4193.6,4209.9
2015,4206.8,4218.1,4223.8,4224.9,4246.2,4263.6,4267.4,4278.2,4286.7,4304.4,4307.9,4324.5
2016,4323.9,4333.1,4332.0,4355.6,4362.7,4370.6,4381.3,4388.6,4406.5,4405.8,4418.6,4424.9
2017,4419.5,4425.6,4438.0,4440.9,4447.1,4463.6,4463.5,4473.8,4466.7,4490.2,4492.6,4497.0
2018,4498.7,4508.4,4523.5,4522.9,4535.1,4544.9,4552.4,4561.0,4575.1,4570.3,4577.4,4578.9
2019,4603.1,4609.2,4613.3,4615.4,4623.4,4629.1,4633.4,4642.3,4649.5,4649.0,4655.0,4664.6
2020,4672.8,4673.0,4652.1,4067.2,4198.4,4310.7,4339.5,4386.9,4404.8,4437.0,4459.7,4486.4
2021,4492.2,4504.2,4525.3,4530.7,4557.0,4581.0,4633.3,4631.5,4639.0,4680.2,4695.1,4710.7
2022,4718.4,4744.1,4757.4,4792.0,4801.3,4809.1,4842.2,4840.8,4857.5,4850.6,4858.6,4865.8
2023,4884.8,4889.3,4894.1,4897.5,4899.8,4915.6,4903.3,4910.5,4923.4,4920.6,4937.5,4934.5
2024,4935.8,4933.3,4951.9,4964.5,4970.9,4979.8(P),,,,,,
