Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,843.4,842.2,845.9,850.7,851.9,853.8,856.2,858.8,860.3,863.9,867.5,872.0
2015,870.6,872.2,874.3,876.7,880.2,885.2,885.8,888.3,890.8,894.7,896.0,897.3
2016,897.6,899.9,901.8,903.7,904.6,905.5,907.4,907.5,910.1,910.3,911.2,914.5
2017,915.4,917.5,919.3,918.7,918.9,921.5,922.1,924.4,922.8,926.6,927.5,927.6
2018,928.1,931.7,935.3,937.8,940.7,941.4,942.9,944.7,946.6,945.6,948.4,947.3
2019,953.7,951.9,954.5,954.2,956.0,957.5,960.4,960.1,963.9,963.1,964.5,966.2
2020,967.5,963.9,962.4,872.7,894.0,924.4,927.2,941.5,943.7,950.8,957.1,960.7
2021,959.0,964.5,967.6,963.5,971.7,975.4,986.5,987.9,994.5,1005.6,1010.1,1015.3
2022,1020.2,1030.4,1033.5,1038.8,1038.2,1036.5,1040.8,1041.9,1043.6,1041.9,1041.7,1042.5
2023,1045.6,1044.4,1044.9,1045.8,1046.3,1049.8,1036.4,1037.3,1039.1,1038.2,1037.4,1038.7
2024,1029.9,1029.8,1029.0,1031.7,1037.4,1043.2(P),,,,,,
