Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,107.3,107.3,108.1,108.6,108.9,110.8,110.6,110.2,110.3,111.0,111.5,112.5
2015,110.4,110.4,110.6,111.4,113.4,113.8,116.0,114.2,112.7,115.8,116.4,118.0
2016,112.5,113.3,111.7,114.6,114.1,114.5,116.0,113.9,115.5,115.3,115.8,115.9
2017,117.4,117.4,117.1,118.9,119.0,119.7,119.8,121.8,119.0,122.6,121.5,120.7
2018,116.6,115.6,115.3,114.4,114.5,114.5,114.7,115.5,116.9,118.8,117.8,116.5
2019,117.8,118.5,117.7,117.5,118.8,119.4,118.4,118.1,115.4,115.0,120.2,119.5
2020,119.1,119.2,119.7,104.3,102.4,102.6,104.8,106.3,110.1,111.4,113.2,114.3
2021,117.4,119.0,121.1,123.1,126.2,127.7,127.7,128.8,127.6,124.9,126.7,127.3
2022,125.2,126.2,128.4,126.5,127.1,126.2,126.8,126.9,127.2,128.7,129.0,126.3
2023,130.1,127.7,124.3,123.5,120.5,119.7,117.4,115.1,113.0,110.8,110.8,111.1
2024,110.3,109.8,109.2,109.7,110.6,110.2(P),,,,,,
