Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,672.5,671.4,673.5,674.7,676.7,676.3,676.2,677.7,676.5,675.6,676.5,676.2
2015,676.1,676.0,675.9,676.1,675.5,677.1,676.7,677.9,675.6,677.5,677.0,678.0
2016,677.6,678.7,673.6,679.0,679.4,683.3,677.7,679.9,682.0,681.6,683.9,682.0
2017,680.4,681.7,682.6,684.0,683.2,687.6,684.9,684.1,685.1,685.7,685.4,685.8
2018,689.0,688.3,688.5,687.4,692.2,690.5,691.3,690.8,690.6,690.4,691.4,692.5
2019,687.6,689.4,690.1,690.5,690.1,688.3,690.5,693.6,694.0,692.9,692.4,692.3
2020,693.9,694.4,695.3,678.0,670.4,672.9,681.7,681.8,675.5,673.5,670.3,670.9
2021,673.0,666.8,668.3,670.2,668.7,669.5,675.6,671.5,671.6,672.2,671.6,670.7
2022,671.2,671.5,671.1,674.6,676.0,678.1,679.2,678.4,679.1,681.2,682.8,685.9
2023,687.7,689.1,690.3,689.5,690.9,693.1,696.2,698.0,700.1,699.6,702.3,703.6
2024,706.5,710.3,714.3,712.7,714.8,715.7(P),,,,,,
