Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,61.1,61.2,61.3,61.3,61.2,61.3,61.6,61.2,61.6,61.8,61.8,62.1
2015,62.1,62.2,62.3,62.7,62.9,63.2,63.3,63.7,64.1,64.5,64.8,64.4
2016,64.9,65.1,65.4,65.4,65.2,65.2,65.8,65.9,65.7,64.9,65.2,65.7
2017,66.3,66.5,66.8,67.0,67.1,67.6,67.5,68.2,68.3,68.4,68.6,68.7
2018,69.0,69.1,69.2,69.3,69.5,69.5,69.8,69.8,70.0,69.9,70.1,70.2
2019,70.1,70.1,70.2,70.2,70.1,70.3,70.1,70.3,70.2,70.0,70.3,70.1
2020,70.1,70.3,70.3,66.8,68.0,68.7,69.0,69.5,70.0,70.6,71.0,71.5
2021,71.5,71.9,72.1,72.3,72.6,72.6,72.8,72.7,72.7,73.3,73.7,74.2
2022,73.5,74.1,74.2,74.2,74.2,74.1,75.2,75.2,75.4,75.3,75.3,75.0
2023,75.4,75.4,75.0,74.8,75.1,75.1,74.8,75.1,75.3,75.4,75.5,75.5
2024,76.6,78.5,78.8,78.3,78.8,78.6(P),,,,,,
