Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,31.7,32.1,32.3,32.1,32.3,32.2,32.4,32.4,32.4,32.1,32.3,32.3
2015,32.5,32.5,32.6,32.7,32.6,32.7,32.8,32.8,32.9,32.8,32.8,32.8
2016,32.8,32.9,33.0,33.0,33.1,33.4,33.5,33.6,33.8,33.9,34.0,34.3
2017,34.3,34.3,34.4,34.5,34.5,34.6,34.6,34.9,35.0,35.0,35.1,35.3
2018,35.3,35.3,35.5,35.8,36.0,36.2,36.1,36.1,36.2,36.3,36.3,36.3
2019,36.4,36.4,36.4,36.5,36.7,36.7,36.8,36.9,37.0,37.1,37.3,37.4
2020,37.0,37.2,37.2,36.5,36.9,37.0,37.3,37.6,37.8,37.9,38.2,38.2
2021,38.4,38.6,38.6,38.7,38.9,38.9,39.4,39.7,39.7,40.2,40.5,40.6
2022,40.8,41.1,41.4,41.4,41.3,41.2,41.3,41.3,41.3,41.4,41.4,41.3
2023,41.3,41.2,41.1,41.5,41.6,41.8,41.7,41.7,41.7,41.5,41.7,41.9
2024,41.3,41.1,41.3,41.1,41.3,41.6(P),,,,,,
