Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,647.2,649.3,650.7,652.4,652.0,653.3,654.1,655.1,655.0,657.3,658.7,660.5
2015,662.6,663.4,666.1,666.4,669.2,670.3,672.4,673.0,676.2,677.6,679.5,681.9
2016,682.7,686.1,688.9,689.2,690.3,692.1,696.9,698.3,700.5,700.0,702.5,703.2
2017,706.1,706.5,710.2,710.1,712.6,715.6,714.7,717.3,719.7,720.0,721.6,724.0
2018,727.0,730.4,731.4,733.5,736.0,739.4,740.3,742.4,742.0,745.5,746.7,748.8
2019,750.6,751.7,752.4,755.5,758.3,759.0,760.0,763.6,762.8,766.7,769.9,771.6
2020,773.1,773.7,773.6,695.1,719.1,739.6,749.8,757.7,760.0,767.6,770.6,775.5
2021,778.7,782.5,787.0,791.5,793.1,795.4,800.9,803.2,800.8,806.2,809.6,813.2
2022,816.7,820.3,822.9,823.1,822.9,823.6,830.2,832.7,832.4,833.8,836.8,836.6
2023,839.3,839.0,835.5,844.3,845.1,847.1,847.2,850.4,850.0,855.2,856.7,855.5
2024,858.1,863.2,864.9,863.4,869.3,871.1(P),,,,,,
