Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,860.6,864.6,866.1,869.1,877.3,876.1,873.5,874.6,877.9,882.0,883.4,886.6
2015,889.0,889.8,891.9,893.5,903.2,898.1,902.8,904.2,909.4,908.9,909.6,911.8
2016,910.3,912.5,918.4,923.1,917.5,917.0,924.2,924.7,926.8,925.2,929.6,932.2
2017,937.8,941.6,940.4,943.5,950.2,951.5,952.7,958.7,955.3,958.2,959.9,959.3
2018,958.0,959.3,961.8,960.4,959.2,961.1,958.7,958.6,959.8,961.7,958.8,963.2
2019,964.9,963.2,965.7,965.3,963.9,961.8,959.3,958.4,958.6,961.1,962.4,964.9
2020,966.9,968.3,913.6,370.1,409.6,442.4,501.3,549.4,604.3,641.2,641.1,609.9
2021,608.5,632.3,650.7,674.1,689.5,712.8,739.2,758.6,779.8,808.3,822.0,833.3
2022,822.9,836.3,847.0,847.9,860.7,866.2,874.9,875.9,882.5,888.6,893.8,897.0
2023,902.6,904.9,908.0,905.2,911.8,916.4,911.5,913.9,916.7,931.4,929.1,934.7
2024,942.4,945.5,946.2,945.1,945.1,945.4(P),,,,,,
