Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,267.7,269.6,269.7,268.4,267.7,269.8,267.9,268.1,268.1,268.8,268.7,269.6
2015,270.9,270.7,270.0,269.3,270.4,270.0,271.5,270.5,271.1,273.0,273.8,273.9
2016,273.1,272.1,272.5,274.8,263.4,273.7,278.7,277.4,276.9,276.9,277.0,277.8
2017,276.9,277.8,277.4,276.5,277.4,278.1,280.2,282.0,282.8,282.4,282.9,284.6
2018,279.1,284.0,285.0,281.9,283.2,286.0,284.7,283.7,283.1,285.7,285.9,284.2
2019,285.1,284.8,285.3,288.8,290.9,290.3,290.1,290.7,290.0,287.6,287.9,288.3
2020,292.5,293.8,293.1,262.4,257.1,253.5,253.1,255.0,258.3,264.6,266.5,266.4
2021,267.3,269.0,273.2,274.2,277.1,279.0,281.6,283.0,287.9,287.0,288.6,290.5
2022,290.6,291.6,292.2,294.0,298.8,303.2,307.3,306.2,303.0,303.1,300.0,298.4
2023,298.3,296.4,293.4,292.0,288.1,285.0,280.2,277.1,275.5,273.6,272.4,275.0
2024,280.2,278.1,277.1,275.3,274.0,270.6(P),,,,,,
