Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,1542.2,1543.2,1546.0,1549.7,1551.9,1552.9,1555.2,1559.0,1559.0,1561.8,1565.2,1567.0
2015,1566.1,1565.8,1565.5,1561.6,1569.5,1571.9,1570.7,1572.0,1570.6,1569.1,1570.8,1567.8
2016,1567.2,1569.6,1571.1,1570.6,1567.3,1566.4,1567.9,1567.6,1570.1,1570.8,1568.6,1569.6
2017,1571.1,1570.4,1568.8,1565.8,1569.5,1568.7,1568.6,1569.2,1571.3,1569.6,1569.0,1569.8
2018,1567.6,1570.5,1567.5,1567.8,1568.3,1566.6,1564.4,1564.0,1561.8,1562.6,1563.7,1562.0
2019,1561.8,1560.3,1559.9,1559.1,1557.5,1555.4,1553.2,1550.4,1550.7,1549.4,1550.7,1552.7
2020,1547.9,1544.4,1534.8,1164.0,1197.2,1259.3,1323.5,1352.4,1369.1,1386.3,1393.0,1394.0
2021,1395.8,1396.6,1402.4,1406.6,1409.8,1412.2,1416.5,1424.6,1425.5,1449.7,1461.6,1467.4
2022,1469.0,1480.8,1482.8,1481.2,1483.1,1484.4,1490.0,1493.9,1495.7,1485.1,1485.5,1487.0
2023,1492.2,1491.6,1491.7,1490.7,1494.3,1496.7,1492.3,1492.9,1494.4,1484.5,1473.0,1472.3
2024,1479.0,1482.7,1481.4,1478.7,1475.3,1473.3(P),,,,,,
