Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,331.5,330.8,334.3,337.7,341.1,344.4,346.7,347.7,350.1,351.1,351.9,354.0
2015,351.6,348.8,352.3,356.4,360.8,363.5,363.1,364.6,365.5,368.5,370.3,373.3
2016,373.9,371.3,376.7,376.8,375.5,375.1,376.9,378.5,379.0,379.2,380.2,380.3
2017,384.9,383.3,382.8,385.2,385.3,386.5,387.7,389.2,390.7,391.9,395.0,394.1
2018,393.3,396.4,397.6,396.4,399.4,400.6,401.8,402.0,404.2,407.1,407.0,408.2
2019,409.8,408.2,408.0,408.8,407.3,405.8,406.0,407.5,409.0,406.1,405.2,403.9
2020,407.5,408.2,403.9,248.5,300.1,347.9,362.4,371.6,376.0,376.8,378.6,377.5
2021,376.3,369.0,377.2,374.7,373.0,372.2,373.5,373.8,376.0,380.0,382.0,383.8
2022,382.6,382.9,384.6,386.3,386.8,388.6,388.5,389.8,390.9,390.0,391.1,392.6
2023,396.9,394.5,393.5,391.4,391.7,390.8,391.1,390.3,390.7,390.5,387.2,384.8
2024,380.8,374.3,382.6,387.4,389.8,385.4(P),,,,,,
