Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,41.5,41.4,41.4,41.3,41.3,41.4,41.5,41.4,41.5,41.4,41.6,41.7
2015,41.8,41.8,41.9,41.9,41.9,41.9,41.9,42.1,42.2,42.4,42.8,43.0
2016,43.0,43.2,43.0,43.2,43.3,43.4,43.7,44.0,44.0,44.3,44.5,44.7
2017,44.8,45.2,45.7,46.4,46.8,47.3,48.5,49.1,49.8,50.1,50.5,50.9
2018,51.5,52.2,52.8,53.7,54.5,55.5,56.2,56.8,57.7,58.1,58.9,59.2
2019,59.7,59.7,59.7,59.2,59.0,59.0,59.1,59.3,59.1,58.9,59.1,59.2
2020,59.0,59.4,59.5,52.4,53.3,54.6,54.7,55.2,55.9,56.4,57.1,57.7
2021,58.4,58.8,59.4,59.9,60.0,60.5,61.2,61.7,62.0,62.9,63.3,63.6
2022,64.2,64.8,65.1,65.6,65.8,66.0,66.4,66.8,66.8,66.7,66.4,66.4
2023,66.5,66.9,66.9,67.0,67.2,67.2,66.8,67.0,67.5,67.2,68.5,69.2
2024,69.6,69.5,69.3,70.1,69.8,69.5(P),,,,,,
