Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,14.6,14.4,14.4,14.3,14.4,14.3,14.2,14.3,14.3,14.5,14.7,14.7
2015,14.5,14.6,14.5,14.5,14.5,14.4,14.3,14.2,14.0,13.8,13.7,13.5
2016,13.6,13.5,13.5,13.7,13.8,13.7,13.7,13.8,13.7,13.9,14.0,14.0
2017,14.1,14.1,14.1,14.0,14.0,14.1,14.2,14.3,14.3,14.3,14.3,14.3
2018,14.4,14.4,14.4,14.4,14.5,14.7,14.6,14.7,14.8,14.8,14.8,14.8
2019,14.7,14.7,14.9,14.7,14.8,14.7,14.7,14.7,14.7,14.7,14.6,14.8
2020,14.9,14.9,14.9,14.8,14.9,14.9,14.8,15.0,15.1,15.1,15.1,15.1
2021,15.0,15.0,15.1,15.2,15.2,15.2,14.8,14.8,14.7,14.7,14.9,15.1
2022,15.2,15.1,15.1,15.0,15.0,15.0,15.1,15.0,15.0,15.0,14.6,15.0
2023,14.8,14.8,14.9,15.0,15.0,15.0,14.6,14.5,14.7,14.9,15.1,15.2
2024,15.5,15.6,15.4,15.3,15.4,15.7(P),,,,,,
