Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,60.1,61.0,61.4,62.2,62.6,62.9,63.8,64.1,64.6,64.7,65.4,66.4
2015,66.9,67.4,67.5,67.9,68.7,69.4,70.1,71.1,71.3,73.1,73.9,75.3
2016,74.0,74.0,74.5,74.6,73.8,74.8,75.9,76.3,76.7,77.1,78.0,79.1
2017,79.7,81.3,83.1,82.9,83.2,83.8,83.3,83.2,83.9,84.4,84.4,85.3
2018,85.9,87.1,86.7,88.5,88.0,88.6,89.3,90.2,91.0,91.6,92.3,93.2
2019,93.5,93.3,95.1,94.5,95.0,95.5,96.2,96.8,97.8,98.7,99.1,98.9
2020,99.4,99.2,98.8,91.4,92.3,92.8,93.0,92.9,93.0,93.3,93.4,94.1
2021,94.4,96.2,97.7,99.2,98.6,98.9,98.6,98.6,97.5,98.8,100.1,100.8
2022,101.7,102.5,104.4,104.8,105.3,105.7,107.3,108.4,109.5,110.2,110.2,110.6
2023,110.5,111.2,110.9,111.2,111.4,111.7,111.6,113.0,113.7,116.0,118.5,118.7
2024,119.0,118.5,120.3,120.8,121.2,124.5(P),,,,,,
