Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,1193.4,1198.2,1202.8,1208.2,1211.9,1213.1,1214.9,1221.4,1226.5,1229.2,1232.3,1237.6
2015,1241.9,1243.7,1246.0,1248.7,1253.7,1255.1,1258.0,1263.0,1265.4,1271.5,1276.2,1281.0
2016,1278.6,1280.9,1283.6,1289.2,1290.4,1293.5,1304.9,1307.1,1310.8,1311.5,1314.1,1316.8
2017,1323.1,1327.6,1336.8,1332.3,1336.2,1337.8,1339.5,1341.4,1346.3,1348.2,1351.9,1358.4
2018,1359.9,1367.8,1371.5,1373.2,1378.0,1382.2,1385.6,1392.0,1395.1,1397.8,1400.3,1400.9
2019,1407.0,1410.6,1414.0,1415.7,1419.4,1418.7,1421.6,1425.1,1425.7,1426.4,1437.5,1440.2
2020,1443.0,1444.2,1433.5,1112.9,1106.8,1200.1,1236.3,1253.4,1270.4,1288.3,1293.5,1294.3
2021,1299.0,1309.6,1322.3,1339.4,1356.1,1371.2,1390.7,1401.6,1403.1,1424.5,1433.7,1442.3
2022,1443.7,1462.7,1469.9,1479.9,1488.0,1488.9,1495.1,1501.5,1508.2,1506.4,1506.8,1510.2
2023,1515.6,1523.0,1524.8,1528.8,1534.4,1539.3,1534.7,1537.5,1548.9,1557.7,1566.4,1571.8
2024,1571.3,1573.3,1574.4,1581.8,1584.1,1586.4(P),,,,,,
