Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,152.0,154.1,154.7,154.8,155.1,155.9,156.0,156.8,158.3,159.6,160.1,161.4
2015,162.9,163.1,163.5,164.8,166.1,165.0,166.5,168.5,168.7,169.2,171.4,173.5
2016,171.9,172.0,173.6,174.3,174.7,176.6,177.7,177.8,179.6,178.6,179.0,178.8
2017,180.1,179.7,183.9,178.5,181.4,181.8,182.1,180.8,182.1,182.3,182.1,183.3
2018,184.2,186.4,187.6,187.5,189.0,188.7,190.7,193.5,192.3,193.1,192.3,192.2
2019,193.8,194.4,194.3,196.2,197.0,197.0,196.6,196.8,197.9,196.0,201.1,202.2
2020,202.4,201.9,200.1,163.0,166.9,171.6,173.7,175.9,177.5,178.4,180.1,181.8
2021,180.1,182.4,184.7,184.5,187.2,188.6,193.1,196.1,195.9,199.8,202.0,203.6
2022,202.5,206.7,207.9,212.7,214.0,214.8,213.4,214.3,216.1,212.9,212.7,212.4
2023,213.7,213.7,214.7,214.8,214.9,215.6,215.1,215.2,216.7,217.8,218.4,219.3
2024,215.6,217.7,216.8,217.7,218.7,217.3(P),,,,,,
