Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,1644.1,1645.1,1647.0,1650.4,1651.2,1654.2,1657.4,1659.8,1660.8,1664.1,1668.0,1672.7
2015,1674.8,1674.3,1668.3,1666.5,1667.1,1667.0,1668.6,1666.8,1664.9,1665.7,1665.1,1663.1
2016,1661.9,1662.1,1657.7,1655.3,1651.1,1647.3,1651.4,1652.2,1651.2,1648.9,1649.2,1648.0
2017,1648.1,1650.4,1654.3,1658.1,1658.5,1666.8,1667.5,1668.3,1670.2,1668.5,1669.3,1672.4
2018,1679.1,1679.9,1685.6,1680.2,1686.3,1691.6,1691.6,1694.9,1694.1,1696.3,1697.3,1698.2
2019,1701.2,1704.4,1705.4,1706.8,1705.1,1702.8,1707.1,1706.1,1707.5,1705.9,1707.4,1705.7
2020,1703.5,1700.8,1693.7,1533.9,1566.3,1601.4,1607.3,1615.2,1619.4,1624.0,1627.4,1630.0
2021,1631.0,1618.7,1639.4,1638.6,1642.4,1647.9,1653.3,1654.0,1655.3,1668.8,1670.5,1675.2
2022,1678.1,1682.0,1685.7,1693.7,1698.8,1695.2,1713.1,1714.0,1722.5,1723.6,1727.6,1730.4
2023,1745.6,1748.2,1750.8,1751.0,1752.1,1754.5,1751.9,1755.4,1761.5,1761.6,1764.8,1769.2
2024,1770.1,1776.9,1778.2,1781.3,1783.1,1782.2(P),,,,,,
