Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,320.5,321.2,321.4,321.2,321.4,321.7,322.0,323.8,324.7,325.2,326.2,327.2
2015,327.8,328.1,327.4,329.1,330.4,330.7,329.7,332.0,333.1,333.7,335.0,336.1
2016,337.4,338.2,339.9,340.6,341.7,342.6,343.0,343.4,343.7,344.6,344.3,345.7
2017,345.4,346.6,346.7,347.2,346.7,347.4,346.9,347.1,347.0,347.1,347.5,347.6
2018,348.2,348.3,348.6,349.3,349.5,350.1,350.8,352.5,353.4,354.3,354.5,353.5
2019,355.0,355.5,355.6,355.7,356.0,356.6,356.5,356.1,356.8,350.7,356.5,355.9
2020,355.0,354.3,353.4,295.8,300.6,328.4,334.2,336.6,339.7,341.8,343.7,345.1
2021,346.1,346.1,348.4,345.4,347.2,348.2,351.0,351.6,349.5,351.9,353.1,355.9
2022,356.6,359.3,361.2,362.8,363.4,364.2,366.2,367.3,368.2,368.3,368.1,368.0
2023,368.1,367.1,366.5,365.7,365.5,366.5,363.2,362.4,359.8,360.6,360.0,360.0
2024,362.6,362.4,363.5,362.3,361.9,362.6(P),,,,,,
