Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,577.7,579.0,581.0,582.6,582.7,584.2,585.0,586.0,587.8,588.0,589.8,590.6
2015,589.6,588.6,589.3,592.1,595.2,597.1,599.0,600.2,600.9,603.2,603.2,605.8
2016,606.5,608.0,609.4,611.2,611.6,610.8,614.2,613.9,615.5,615.3,615.3,614.9
2017,614.5,615.3,614.0,615.1,614.2,614.6,615.9,617.8,619.6,619.0,618.7,619.5
2018,619.0,619.5,621.2,620.7,622.1,622.3,623.9,624.4,625.4,626.5,628.4,629.0
2019,630.6,632.1,632.1,633.4,634.0,635.4,634.6,636.4,638.0,635.6,637.9,638.7
2020,639.8,638.4,636.5,587.5,603.1,617.9,621.5,626.7,631.2,640.7,646.0,653.9
2021,645.7,645.4,646.7,640.1,642.3,644.3,651.3,653.0,653.4,659.3,661.2,663.6
2022,667.1,676.2,675.8,675.7,676.0,673.6,676.1,678.5,679.9,679.1,679.0,679.1
2023,679.8,680.9,680.8,681.6,683.2,684.4,684.2,682.3,683.5,682.1,680.4,680.2
2024,681.1,681.2,683.0,686.4,686.5,686.9(P),,,,,,
