Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,133.6,135.0,136.5,136.4,138.2,136.9,140.1,141.5,142.8,142.6,141.6,141.4
2015,140.5,139.6,138.7,138.3,138.2,138.3,140.0,141.6,141.6,142.7,143.7,142.3
2016,140.6,139.6,139.4,138.6,138.9,140.5,141.9,139.7,141.3,141.1,142.1,143.3
2017,145.6,146.9,146.1,147.1,148.2,147.6,148.2,148.5,146.9,146.2,146.0,147.3
2018,147.7,149.3,152.8,152.7,153.0,154.6,153.5,152.8,151.8,152.5,151.2,150.7
2019,149.8,148.8,147.8,145.3,142.6,140.7,137.3,138.7,138.3,137.7,139.4,138.0
2020,136.8,137.3,133.8,113.3,114.3,115.5,115.5,117.0,118.6,119.9,122.3,123.4
2021,124.6,125.6,127.5,129.7,130.8,130.8,131.2,131.1,129.0,131.7,130.9,132.0
2022,130.6,129.4,128.0,129.4,129.6,129.0,130.8,130.6,130.0,127.0,127.0,128.2
2023,128.9,131.0,131.4,131.4,130.6,130.7,128.2,130.4,131.8,131.0,131.7,132.5
2024,133.0,134.7,136.1,137.0,138.4,139.2(P),,,,,,
