Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,55.8,55.6,55.7,55.6,56.0,56.0,56.2,56.0,56.1,55.9,55.8,55.7
2015,54.9,52.7,51.4,49.5,48.9,47.7,47.1,46.6,45.7,44.4,43.3,42.9
2016,42.1,41.2,40.2,38.9,38.3,37.8,37.6,37.1,36.7,36.4,36.2,36.5
2017,35.6,35.6,35.7,35.8,35.9,36.2,35.9,35.7,35.6,35.7,35.8,35.9
2018,36.2,36.3,36.4,36.8,36.8,36.8,36.8,36.7,36.8,36.9,36.7,36.6
2019,36.7,36.7,36.8,36.9,37.0,37.3,37.0,37.0,36.8,36.5,36.2,36.0
2020,35.3,35.1,34.7,31.9,30.5,29.6,29.1,28.8,28.8,28.7,29.0,28.8
2021,28.8,28.8,29.2,29.6,30.2,30.2,30.6,30.3,29.9,30.2,30.2,30.3
2022,30.1,30.4,30.3,30.6,30.8,30.9,31.2,31.4,31.6,31.6,31.6,31.4
2023,32.1,31.9,31.9,31.5,31.3,31.4,31.1,30.9,30.7,30.8,30.8,30.5
2024,30.7,30.7,30.5,30.0,29.9,30.6(P),,,,,,
