Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,385.6,385.9,386.3,387.3,388.4,389.1,389.8,390.7,391.8,391.3,393.0,394.7
2015,394.2,393.6,393.2,392.9,393.4,393.8,393.8,393.9,392.9,393.5,392.5,391.1
2016,390.4,390.3,389.9,389.1,388.5,387.9,388.5,386.4,386.6,386.4,386.0,385.7
2017,384.3,384.4,383.6,383.6,383.2,383.2,381.9,381.5,381.5,380.0,379.9,379.5
2018,380.2,380.6,381.4,381.4,382.2,381.9,381.3,381.8,382.0,381.1,382.0,380.6
2019,380.6,380.1,379.7,379.8,379.6,379.9,379.9,379.6,379.5,379.2,378.2,378.1
2020,377.7,376.7,375.5,337.8,343.6,355.1,357.3,359.7,360.0,363.0,364.6,364.6
2021,363.0,363.8,366.1,364.2,366.4,366.2,368.0,367.9,361.0,371.8,373.2,374.2
2022,372.1,374.6,374.3,374.6,374.7,374.9,376.9,376.6,376.6,375.7,374.4,374.8
2023,374.0,373.8,373.8,373.7,373.8,373.8,372.5,372.6,372.0,374.6,371.1,371.2
2024,372.3,372.5,371.5,372.9,372.2,373.0(P),,,,,,
