Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,216.8,217.8,218.5,219.5,220.7,221.4,221.7,222.3,222.2,223.2,224.7,225.1
2015,226.0,226.8,226.6,226.4,227.0,227.4,228.5,228.6,229.4,230.5,231.1,232.5
2016,231.9,231.2,232.5,232.9,233.2,232.6,232.3,231.0,231.4,231.3,230.9,230.7
2017,230.7,232.5,232.1,231.6,232.1,232.7,233.3,233.2,235.4,234.5,234.3,235.2
2018,234.4,233.8,237.1,236.9,236.4,237.0,236.6,236.5,237.4,237.4,236.9,236.0
2019,237.7,238.4,237.0,238.4,238.7,238.3,235.5,237.0,238.3,236.6,237.6,237.9
2020,238.5,238.5,229.9,132.5,147.4,168.6,174.1,180.4,178.5,187.5,192.5,192.7
2021,192.2,191.3,194.2,197.2,199.5,202.2,206.0,207.7,189.7,202.2,205.2,207.9
2022,208.6,211.1,210.5,210.0,211.8,213.1,215.4,215.5,216.6,216.9,217.4,217.4
2023,220.3,221.6,222.3,220.1,220.1,220.5,219.0,219.8,219.9,219.8,220.4,220.5
2024,220.3,218.9,220.1,221.3,219.4,218.4(P),,,,,,
