Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,72.6,72.7,72.7,73.0,73.2,73.2,73.4,73.7,73.8,74.0,74.2,74.4
2015,74.3,74.5,74.5,74.7,75.2,75.0,75.2,75.2,75.3,75.3,75.3,75.5
2016,75.6,75.2,75.4,75.3,74.8,74.7,74.9,74.5,74.4,74.2,74.3,74.1
2017,74.1,73.9,73.9,73.7,73.5,73.8,73.8,73.7,73.6,73.4,73.4,73.5
2018,73.6,73.5,73.6,73.6,73.6,73.5,73.3,73.4,73.7,73.6,73.5,73.5
2019,73.8,73.9,73.6,73.8,73.8,73.9,73.9,74.2,74.2,74.7,74.3,73.9
2020,74.0,74.3,72.5,54.7,58.8,63.6,65.0,66.2,66.2,68.0,68.4,68.9
2021,68.8,68.5,69.3,69.7,69.8,70.0,70.2,70.3,67.7,70.2,70.4,70.6
2022,70.2,70.7,70.7,70.6,70.6,71.1,72.0,71.6,71.8,72.4,72.5,72.5
2023,73.1,73.0,73.3,73.5,73.7,73.7,73.5,73.5,73.8,74.2,74.2,73.6
2024,74.4,74.2,75.2,75.4,74.7,76.1(P),,,,,,
