Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,210.2,209.7,210.4,210.7,209.7,210.6,210.5,210.3,211.6,211.8,213.2,215.6
2015,214.2,213.6,213.2,212.5,213.9,213.1,213.7,214.4,213.5,213.5,212.5,212.0
2016,210.6,210.4,209.9,212.8,212.0,209.9,209.7,207.9,211.3,209.0,208.6,207.9
2017,207.8,210.0,208.8,207.1,208.4,208.8,208.9,208.9,210.1,209.9,211.9,211.4
2018,212.0,210.2,212.1,213.2,211.9,213.9,213.4,213.9,214.3,214.3,213.9,214.0
2019,215.5,216.2,216.5,217.4,217.8,217.6,216.4,216.3,216.1,215.0,215.2,214.9
2020,217.7,218.5,215.1,192.9,194.3,197.6,198.6,201.5,203.8,206.5,207.1,207.7
2021,207.2,206.5,209.7,210.0,210.9,211.9,214.0,214.8,213.3,220.5,220.5,221.2
2022,219.9,221.1,220.4,222.5,221.2,220.3,222.4,222.4,221.5,220.6,221.2,220.9
2023,221.6,220.7,220.7,219.4,219.0,219.5,218.9,218.9,219.5,217.8,216.6,216.0
2024,217.9,218.0,218.4,220.0,220.8,220.2(P),,,,,,
