Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,24.6,25.1,25.8,25.9,26.3,26.4,26.7,25.2,25.4,26.2,27.4,26.6
2015,26.5,26.9,25.2,27.1,27.1,26.9,27.3,26.7,26.8,26.2,25.7,26.3
2016,26.4,24.7,24.1,23.8,22.5,23.5,24.2,24.3,23.5,23.1,23.6,22.8
2017,22.8,23.7,23.5,23.4,23.7,22.8,22.6,23.0,23.2,23.1,22.1,22.6
2018,23.5,22.9,24.2,23.3,22.8,23.1,22.4,22.2,22.5,22.7,22.4,22.9
2019,22.4,22.8,23.0,23.3,22.7,22.4,22.4,22.7,22.0,22.3,22.7,21.8
2020,22.9,22.3,21.7,16.1,16.2,16.3,16.6,17.2,18.1,18.9,18.9,19.1
2021,19.4,19.7,19.6,19.3,20.4,21.0,21.3,21.4,20.6,21.1,21.8,22.5
2022,22.3,21.9,23.4,24.1,23.9,24.0,23.9,23.6,23.0,22.1,21.2,21.5
2023,21.4,19.9,20.0,19.3,19.5,19.4,19.3,19.1,19.3,18.7,18.5,18.3
2024,17.9,17.6,17.9,18.0,18.0,18.2(P),,,,,,
