Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,186.1,186.3,186.0,188.6,188.8,188.4,188.3,188.2,188.4,188.8,189.4,189.0
2015,189.3,190.0,190.7,190.5,191.7,192.0,192.8,193.7,194.2,195.1,195.8,197.0
2016,197.7,198.5,199.3,200.6,201.1,201.1,202.9,203.7,204.9,205.2,206.2,207.0
2017,208.2,208.0,209.3,209.6,210.0,211.3,212.3,212.8,213.6,213.8,214.3,214.6
2018,215.5,216.2,216.4,217.3,217.9,218.7,218.9,219.5,220.4,220.5,221.0,221.2
2019,222.1,222.7,224.2,225.2,225.5,226.4,226.9,227.7,228.2,229.3,230.2,231.0
2020,232.0,232.6,232.7,229.1,230.7,232.1,232.9,233.9,234.9,236.5,237.6,239.1
2021,242.0,243.4,245.3,244.5,244.6,244.5,246.2,246.5,246.4,247.9,248.6,249.4
2022,247.9,248.2,248.4,249.6,249.5,248.0,248.7,248.2,247.5,246.5,246.0,244.5
2023,244.0,243.1,244.1,242.7,242.2,243.0,241.4,240.9,241.8,239.4,240.8,242.9
2024,241.2,241.7,241.0,242.2,243.2,245.0(P),,,,,,
