Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,2729.1,2736.7,2736.7,2749.9,2752.7,2752.4,2753.1,2758.7,2758.3,2767.5,2770.4,2774.8
2015,2785.2,2791.7,2788.7,2800.1,2811.4,2812.0,2818.7,2817.7,2820.0,2825.8,2831.2,2835.1
2016,2837.8,2838.7,2843.4,2850.6,2848.4,2851.0,2856.3,2859.1,2860.7,2863.3,2863.9,2866.2
2017,2868.6,2878.8,2878.0,2875.2,2875.3,2885.5,2880.0,2881.6,2885.5,2877.2,2883.0,2886.3
2018,2881.5,2886.4,2890.8,2885.0,2887.8,2897.1,2895.4,2897.2,2899.9,2898.3,2898.1,2898.0
2019,2906.1,2904.2,2906.8,2912.9,2910.9,2911.2,2912.6,2913.2,2922.0,2923.7,2927.1,2930.4
2020,2921.2,2925.2,2911.5,2571.1,2622.4,2690.2,2738.7,2761.1,2777.0,2790.2,2798.1,2801.8
2021,2805.4,2798.0,2822.8,2823.2,2825.3,2837.5,2858.4,2857.8,2851.9,2873.9,2883.2,2890.4
2022,2887.6,2904.5,2907.6,2911.8,2916.0,2921.8,2934.4,2933.7,2938.2,2938.2,2941.7,2942.3
2023,2957.7,2965.4,2967.8,2967.7,2968.8,2976.6,2983.2,2968.3,2978.3,2989.2,2995.2,3000.6
2024,3003.6,3013.9,3025.9,3044.9,3057.6,3072.3(P),,,,,,
