Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,518.0,518.5,519.3,520.1,520.7,522.3,521.8,522.5,523.3,524.0,525.2,526.5
2015,526.4,526.6,526.9,535.2,537.0,538.4,539.5,539.1,539.6,541.1,540.6,541.3
2016,540.4,542.3,542.8,543.6,543.2,541.9,544.3,544.1,543.6,543.7,543.1,543.4
2017,544.2,545.2,545.3,544.7,543.1,543.6,542.6,542.4,543.0,542.6,542.7,542.9
2018,542.4,542.9,542.9,544.3,544.9,545.2,546.2,547.1,547.1,545.8,546.6,544.9
2019,545.0,544.2,544.1,543.7,543.7,542.4,542.8,543.1,543.1,543.7,544.9,546.2
2020,539.9,540.2,539.0,486.7,502.6,522.0,526.0,527.4,531.1,534.0,536.2,537.6
2021,539.4,537.9,543.7,541.4,541.7,541.5,545.3,545.7,544.1,552.3,553.5,555.7
2022,553.3,560.1,559.1,558.3,556.9,556.2,556.5,557.0,557.2,556.8,556.7,558.1
2023,558.5,559.7,560.2,560.7,561.1,561.6,561.5,560.5,562.0,562.9,563.9,566.3
2024,563.8,564.0,565.8,566.7,569.7,572.9(P),,,,,,
