Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,26.8,27.0,27.4,27.7,27.9,28.0,28.1,28.1,28.3,28.9,28.9,28.9
2015,28.7,28.1,27.1,26.4,25.9,25.5,25.4,25.3,24.8,24.0,23.3,22.8
2016,22.0,21.1,20.6,20.1,19.8,19.5,19.1,19.0,19.0,19.0,19.2,19.3
2017,19.5,19.9,20.3,20.6,20.8,21.1,21.2,21.2,21.6,21.9,22.2,22.4
2018,22.9,23.6,23.8,24.2,24.4,24.8,24.8,24.8,25.0,25.2,25.5,25.8
2019,26.0,26.3,26.3,25.7,26.2,26.2,26.2,26.2,25.9,25.7,25.2,24.9
2020,24.9,25.3,25.0,22.4,20.3,18.6,17.7,17.3,17.2,17.1,17.5,17.5
2021,17.6,17.7,17.9,18.1,18.5,18.6,18.9,19.0,18.7,19.1,19.4,19.7
2022,19.8,20.0,20.3,20.6,20.7,20.9,21.4,21.8,22.0,22.2,22.4,22.5
2023,22.5,22.9,23.4,23.8,23.9,23.8,23.7,23.8,23.2,23.1,23.1,23.4
2024,23.2,23.5,23.6,23.1,23.5,23.9(P),,,,,,
