Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,33.2,33.2,33.3,33.2,33.2,33.3,33.3,33.3,33.2,33.2,33.2,33.2
2015,33.2,33.3,33.3,33.2,33.3,33.3,33.3,33.4,33.3,33.3,33.4,33.5
2016,33.5,33.7,33.6,33.6,33.6,33.5,33.4,33.5,33.6,33.5,33.5,33.5
2017,33.6,33.6,33.7,33.9,34.0,34.0,34.1,34.0,34.3,34.2,34.2,34.2
2018,34.2,34.2,34.2,34.7,34.6,34.7,34.9,34.9,35.0,35.0,35.2,35.3
2019,35.4,35.6,35.6,35.6,35.7,35.7,35.8,35.9,35.8,35.9,35.7,36.0
2020,35.8,35.9,35.5,33.9,33.9,34.0,34.0,34.0,34.0,34.1,34.0,33.9
2021,33.9,33.9,34.0,34.1,34.2,34.0,34.3,34.3,34.3,34.8,34.9,35.1
2022,35.0,35.2,35.3,35.6,35.6,35.4,35.6,35.6,35.6,35.6,35.7,35.6
2023,35.7,35.5,35.6,35.4,35.5,35.5,35.3,35.5,35.5,35.1,35.1,35.0
2024,35.9,36.1,36.6,35.9,35.9,35.8(P),,,,,,
