Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,36.7,36.7,36.5,36.8,36.8,37.1,36.8,36.7,36.7,36.9,37.0,37.0
2015,37.0,37.2,37.1,37.0,37.1,37.0,37.1,36.9,36.7,36.9,36.8,37.1
2016,36.8,36.7,36.7,36.7,36.6,36.6,36.6,36.6,36.7,36.9,37.0,36.8
2017,36.8,36.7,36.8,37.0,36.6,36.6,36.5,36.4,36.6,36.6,36.6,36.8
2018,36.7,36.7,36.8,36.7,37.0,37.1,37.2,37.0,37.2,37.3,37.2,37.1
2019,37.1,37.2,37.0,37.0,37.1,37.1,37.3,37.3,37.5,37.3,37.2,37.6
2020,37.7,37.6,37.2,28.5,30.8,32.8,33.6,34.4,34.6,35.0,35.2,35.3
2021,35.3,35.5,35.7,35.8,35.9,36.0,36.2,36.6,36.4,36.5,36.2,36.6
2022,36.7,36.6,36.8,36.8,36.6,36.7,36.9,36.8,36.8,36.8,36.8,36.8
2023,36.8,36.9,37.0,36.8,37.0,37.2,37.0,37.0,37.1,37.0,37.1,36.9
2024,36.8,36.6,36.9,36.9,37.1,37.4(P),,,,,,
