Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,518.1,519.3,520.2,521.6,521.6,522.0,522.2,522.3,522.4,522.5,523.7,523.8
2015,523.8,523.7,525.1,524.6,526.4,527.3,528.8,530.9,532.8,533.5,532.7,531.6
2016,533.7,535.1,535.0,537.7,536.8,536.3,537.9,537.6,537.7,537.5,537.1,536.5
2017,539.1,539.2,539.0,538.9,538.9,539.0,538.5,539.1,539.4,539.4,540.5,540.7
2018,540.9,541.1,541.9,540.5,541.1,540.7,540.9,540.7,540.0,537.8,538.4,538.2
2019,539.0,536.3,535.0,536.0,535.5,535.2,534.1,534.3,533.8,535.4,535.2,534.7
2020,534.7,534.6,534.1,473.6,490.2,514.6,519.2,522.9,526.5,528.8,530.0,531.5
2021,533.5,532.6,533.6,533.8,533.5,534.1,536.5,537.4,534.8,537.7,539.3,541.0
2022,542.5,548.6,548.3,549.2,549.3,548.9,550.7,551.7,552.5,552.6,552.2,553.2
2023,553.6,554.5,554.4,554.1,553.7,554.9,554.0,553.3,555.0,554.1,552.6,552.9
2024,553.2,555.2,553.8,555.3,553.9,552.8(P),,,,,,
