Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,427.6,428.2,428.9,429.6,429.9,430.9,431.1,431.9,432.4,431.9,433.4,433.6
2015,433.1,433.9,435.0,434.8,436.3,435.8,436.7,437.1,437.0,438.8,439.5,440.4
2016,441.0,442.6,443.1,444.8,444.5,444.1,446.4,445.8,447.7,447.4,447.3,447.0
2017,448.5,449.6,450.2,450.5,450.7,451.8,450.2,450.2,452.4,452.9,453.7,454.4
2018,455.0,455.7,456.2,456.2,456.3,457.1,456.3,456.3,458.2,459.0,459.7,460.0
2019,461.2,460.7,461.9,462.2,463.6,463.6,464.1,465.7,465.3,465.8,467.1,467.8
2020,468.5,469.9,468.1,426.7,430.9,439.4,446.4,449.3,451.0,452.2,451.2,453.5
2021,453.3,454.7,455.4,456.5,455.9,455.8,457.0,455.2,454.0,454.9,453.8,453.3
2022,453.7,454.2,454.1,456.0,455.9,456.4,460.8,462.3,463.7,463.7,464.4,465.5
2023,467.6,467.2,468.8,467.4,467.0,469.4,471.0,471.9,471.6,472.8,473.5,475.4
2024,476.9,479.1,477.6,480.0,480.1,479.9(P),,,,,,
