Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,63.9,63.8,63.8,63.8,63.9,63.5,63.8,63.7,63.9,63.7,63.9,63.6
2015,63.7,63.5,63.6,63.3,63.7,64.0,64.0,64.2,64.0,64.4,64.8,64.7
2016,64.9,65.0,65.0,65.6,65.7,65.4,65.5,65.5,65.4,66.5,65.2,65.6
2017,65.7,66.0,66.0,65.6,65.7,65.8,65.7,65.5,65.8,65.9,65.4,65.6
2018,65.5,65.6,65.5,65.8,65.7,65.7,65.6,65.7,65.5,65.6,65.8,65.9
2019,65.7,65.7,66.0,66.0,66.2,66.5,66.7,67.1,67.4,67.4,67.8,68.0
2020,68.5,68.9,68.8,52.4,53.7,59.7,60.4,60.6,61.2,61.0,61.3,60.9
2021,62.1,61.9,62.3,62.3,62.7,62.9,63.3,63.7,63.6,64.4,64.6,65.0
2022,64.9,65.2,65.4,66.3,66.9,67.2,68.0,68.1,68.6,69.0,69.2,69.8
2023,70.6,71.1,71.4,71.2,71.3,71.9,71.9,71.9,72.2,72.1,72.0,72.5
2024,72.2,72.5,72.8,72.7,73.0,73.4(P),,,,,,
