Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,24.1,23.9,23.9,23.9,23.8,23.8,23.7,23.7,23.7,23.6,23.4,23.3
2015,23.1,23.0,22.9,22.7,22.7,22.7,22.8,22.6,22.5,22.4,22.6,22.6
2016,22.7,22.8,22.7,22.7,22.8,22.9,23.0,23.2,23.3,23.1,22.9,22.8
2017,22.8,22.6,22.7,22.7,22.7,22.6,22.5,22.3,22.3,22.2,21.8,22.0
2018,22.2,22.2,22.1,22.0,22.1,22.1,21.7,21.7,21.9,21.9,22.0,21.8
2019,21.7,21.8,21.9,21.9,22.0,21.8,21.7,21.6,21.5,21.4,21.7,21.7
2020,21.6,21.6,21.5,19.6,19.6,19.7,19.8,20.1,20.4,20.2,20.2,20.2
2021,20.3,20.3,20.6,20.5,20.6,20.6,20.7,20.8,20.8,20.7,20.7,20.6
2022,20.9,21.0,21.1,21.4,21.5,21.5,21.9,22.3,22.3,22.7,22.8,22.9
2023,23.1,23.1,23.1,23.1,23.2,23.3,23.4,23.1,23.1,22.7,22.7,22.4
2024,22.9,22.7,22.5,22.4,22.3,22.3(P),,,,,,
