Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,69.7,70.6,71.8,72.2,72.5,73.1,72.9,73.4,74.0,74.5,75.2,74.8
2015,75.3,75.5,73.2,74.3,75.1,75.5,75.8,76.3,76.3,76.6,76.7,77.6
2016,77.0,76.6,76.5,77.6,76.9,76.9,76.9,76.1,76.4,76.0,76.6,76.9
2017,76.9,77.4,77.9,76.9,76.6,77.0,77.1,77.5,78.0,78.5,77.9,77.7
2018,77.0,77.7,77.7,77.9,78.1,78.2,78.1,78.0,78.3,78.2,78.1,78.7
2019,79.8,79.4,79.7,80.1,80.4,80.3,80.8,81.7,81.1,80.7,81.2,80.9
2020,80.9,80.4,80.4,72.8,74.7,75.9,76.0,77.1,77.5,78.6,78.3,78.4
2021,78.9,77.8,78.6,79.0,79.3,79.2,79.4,79.5,79.0,80.8,81.1,81.7
2022,81.4,82.3,82.0,82.5,82.5,82.9,83.6,84.1,84.6,84.8,85.2,85.8
2023,87.5,88.1,88.4,88.3,88.8,89.6,89.7,90.0,90.5,91.8,90.5,90.0
2024,88.8,91.1,92.2,93.0,93.6,93.3(P),,,,,,
