Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,372.1,372.5,373.3,374.4,375.0,376.1,376.3,377.9,378.4,379.8,380.4,383.0
2015,382.8,383.0,383.0,383.4,385.2,386.2,386.8,387.5,388.1,388.9,389.0,387.8
2016,391.0,392.4,393.2,394.0,394.6,393.2,396.7,396.9,396.7,396.5,395.8,396.1
2017,395.2,396.0,396.4,397.2,397.8,397.9,397.2,398.4,400.2,400.9,401.7,402.2
2018,401.9,401.6,401.9,403.0,403.3,405.5,404.4,403.8,403.5,403.3,405.0,404.8
2019,406.8,404.4,403.3,403.6,403.9,403.6,405.0,405.0,405.1,405.1,405.1,406.0
2020,404.3,404.5,403.2,366.0,377.0,392.0,395.8,399.6,401.8,403.2,404.5,407.2
2021,407.8,406.5,409.1,408.2,410.8,409.7,412.0,413.1,413.2,419.9,420.9,421.0
2022,420.7,424.1,425.5,424.7,424.3,422.4,425.5,425.9,426.8,427.2,427.2,426.9
2023,428.3,427.4,426.9,427.2,428.1,428.6,425.9,427.6,428.5,427.4,426.3,426.4
2024,425.1,425.1,424.8,425.2,425.9,427.5(P),,,,,,
