Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,2344.9,2351.0,2356.6,2359.6,2363.7,2370.6,2379.0,2390.3,2399.8,2403.2,2407.6,2411.6
2015,2422.4,2428.2,2433.0,2442.2,2451.6,2457.0,2473.8,2480.0,2486.8,2493.8,2498.6,2505.5
2016,2508.1,2515.4,2514.6,2537.1,2546.9,2551.1,2560.5,2557.4,2565.9,2587.1,2591.8,2596.7
2017,2608.3,2616.2,2627.5,2636.3,2646.3,2652.6,2654.8,2659.6,2668.9,2675.3,2680.1,2684.9
2018,2695.9,2698.0,2704.6,2705.0,2709.1,2721.2,2723.9,2733.9,2736.8,2744.2,2748.7,2755.6
2019,2766.3,2775.2,2780.1,2785.5,2793.7,2802.4,2811.4,2818.6,2829.4,2832.7,2844.9,2849.3
2020,2868.4,2875.3,2862.7,2573.1,2614.6,2690.0,2700.6,2711.6,2724.1,2736.9,2744.9,2755.8
2021,2762.4,2769.5,2780.5,2798.3,2810.3,2820.4,2832.8,2835.2,2827.3,2850.4,2859.4,2868.0
2022,2867.8,2877.9,2892.7,2904.8,2913.6,2925.0,2935.3,2948.1,2963.7,2973.4,2987.9,3000.3
2023,3018.0,3031.9,3044.7,3060.2,3086.4,3094.3,3109.1,3125.2,3140.8,3153.3,3166.6,3185.0
2024,3196.6,3212.8,3227.0,3235.4,3247.7,3250.9(P),,,,,,
