Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,74.1,74.2,74.3,74.3,74.2,74.4,74.3,74.3,74.2,74.6,74.4,74.6
2015,74.5,74.4,73.9,74.4,74.5,74.4,74.6,74.5,74.9,74.7,74.8,75.4
2016,75.0,74.7,74.6,74.3,74.3,74.2,74.2,74.1,74.5,74.4,74.2,73.9
2017,73.4,74.1,74.2,74.0,74.3,74.5,74.4,74.7,74.3,74.6,74.6,74.6
2018,74.6,74.5,74.3,74.2,73.9,73.8,73.8,73.7,74.0,74.6,74.4,74.9
2019,75.0,75.1,75.2,75.5,75.1,74.7,74.9,75.2,75.2,75.1,75.2,75.1
2020,75.0,75.2,72.7,38.6,44.0,56.1,59.5,61.3,63.3,63.8,64.1,64.1
2021,64.3,64.5,64.8,65.5,66.1,66.9,67.7,68.6,68.8,69.5,69.9,70.8
2022,69.0,70.2,70.2,69.8,69.9,69.8,70.0,70.4,70.3,70.7,70.7,70.8
2023,71.9,71.9,72.0,71.9,71.7,71.9,71.5,71.4,71.7,71.2,71.9,72.5
2024,72.9,73.1,72.0,72.1,72.0,72.6(P),,,,,,
