Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,722.6,721.4,722.4,724.7,735.5,715.8,719.2,721.4,725.4,727.0,726.6,726.4
2015,725.6,725.0,721.8,721.9,723.2,720.5,718.8,718.3,718.3,718.4,718.8,719.4
2016,714.6,712.8,715.5,714.1,719.7,706.6,706.7,706.7,707.9,707.1,717.7,709.3
2017,710.6,711.5,711.9,709.0,709.3,708.1,708.9,708.3,710.1,711.4,710.7,711.0
2018,713.8,714.2,715.0,716.3,718.7,722.0,723.4,723.8,724.0,725.4,723.1,720.4
2019,718.0,716.9,716.3,718.6,717.7,716.6,716.6,717.0,715.5,713.9,711.4,711.6
2020,716.3,713.7,706.7,610.5,622.1,657.9,654.2,661.8,665.0,669.5,670.9,672.0
2021,669.5,672.3,677.1,676.8,678.3,678.7,683.8,685.3,683.0,688.3,690.7,693.5
2022,692.4,697.0,696.6,697.2,705.3,694.0,697.4,697.9,699.6,698.5,707.8,701.4
2023,706.2,708.2,707.9,708.2,708.6,711.5,709.1,710.9,712.9,714.0,717.1,720.5
2024,720.3,721.6,720.0,718.6,720.7,719.3(P),,,,,,
