Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,33.2,32.7,33.4,33.9,34.1,34.0,33.9,33.8,34.2,34.3,33.8,33.8
2015,33.2,33.3,33.0,33.1,34.0,33.0,32.4,32.2,31.3,30.9,31.2,31.4
2016,31.0,30.9,32.0,31.5,29.9,28.8,29.1,29.1,28.7,28.9,29.5,30.2
2017,31.1,31.3,31.2,30.9,30.5,30.5,30.7,30.7,31.4,32.2,32.6,33.5
2018,34.4,34.9,35.7,36.2,37.9,40.3,42.8,44.1,45.0,45.2,43.3,41.3
2019,38.4,37.2,36.5,36.8,37.1,36.8,36.3,35.6,34.5,33.1,31.5,31.8
2020,33.0,32.7,32.0,26.2,28.2,28.8,28.5,28.9,28.9,29.6,29.9,30.6
2021,30.6,30.6,31.0,30.6,30.2,30.1,30.8,30.5,30.6,31.2,31.9,32.3
2022,32.7,33.7,32.7,32.2,31.6,31.5,31.1,31.2,31.2,30.8,31.3,31.6
2023,33.2,33.8,32.6,32.5,31.9,31.8,32.0,32.4,33.3,34.0,33.6,34.8
2024,34.0,34.6,34.8,34.1,33.7,33.4(P),,,,,,
