Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,15.2,15.1,15.1,15.5,15.5,15.5,15.6,15.6,15.7,15.8,15.8,15.9
2015,16.0,16.1,16.2,16.1,16.2,16.2,16.2,16.2,16.1,16.1,16.2,16.3
2016,16.2,16.1,16.2,16.2,16.2,15.8,15.8,15.8,16.0,15.9,15.9,15.9
2017,16.0,16.0,16.0,16.1,16.3,16.3,16.4,16.4,16.4,16.4,16.3,16.3
2018,16.3,16.3,16.4,16.4,16.4,16.3,16.3,16.3,16.2,16.1,16.2,16.2
2019,16.2,16.2,16.1,16.1,16.1,16.1,16.2,16.2,16.3,16.2,16.2,16.3
2020,16.3,16.3,16.3,15.2,15.5,15.6,15.6,15.6,15.7,15.7,15.8,15.7
2021,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.8,15.7,15.8,15.9,15.9
2022,15.8,15.8,15.9,16.0,16.0,15.9,16.0,16.0,16.1,16.1,16.1,16.1
2023,16.2,16.1,16.3,16.2,16.2,16.1,16.2,16.1,16.1,16.0,15.9,15.9
2024,15.7,15.5,15.5,15.5,15.5,15.3(P),,,,,,
