Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,35.0,35.1,35.0,35.4,35.3,35.5,35.3,35.6,35.4,35.6,35.5,36.0
2015,36.1,36.2,36.2,36.4,36.2,36.3,36.2,36.0,36.4,36.0,35.9,35.9
2016,35.6,35.6,35.7,35.6,35.6,36.1,35.9,36.2,35.8,35.9,36.1,35.9
2017,36.0,36.0,36.2,36.1,36.3,36.3,36.4,36.8,36.6,36.4,36.6,36.3
2018,36.3,36.3,36.4,36.5,36.7,36.5,36.5,36.5,36.1,36.6,36.5,36.5
2019,36.9,37.0,36.9,36.8,37.2,36.7,37.2,37.3,37.3,37.4,37.4,37.7
2020,38.1,37.6,37.1,24.0,26.3,28.7,30.6,31.9,32.8,33.6,34.1,34.3
2021,34.2,34.6,34.9,35.6,35.6,36.0,36.0,36.1,36.3,36.4,36.9,37.0
2022,37.3,37.4,37.5,37.6,37.1,37.2,37.1,37.3,37.5,37.5,37.5,37.9
2023,38.0,38.2,38.1,38.2,38.2,37.8,38.4,38.4,38.3,39.0,39.6,38.9
2024,38.8,38.8,39.2,39.5,39.4,39.2(P),,,,,,
