Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,295.4,295.8,296.0,297.0,298.6,299.9,300.2,299.0,299.5,300.3,299.1,300.1
2015,300.3,299.9,299.1,298.6,297.5,296.2,295.9,296.1,296.4,295.2,294.2,293.1
2016,291.5,290.1,289.4,288.1,286.7,285.8,285.1,284.2,282.7,282.8,283.0,282.0
2017,282.3,282.6,282.9,282.9,284.2,284.1,284.2,284.6,284.8,283.4,283.4,283.6
2018,284.2,283.6,284.4,285.0,285.5,285.4,286.6,286.6,286.5,287.3,288.0,288.3
2019,289.1,290.2,290.0,289.8,290.6,290.7,291.1,291.7,291.1,292.0,290.6,290.9
2020,291.0,289.9,288.5,262.5,262.7,264.7,266.9,270.4,272.3,272.4,273.4,275.1
2021,273.4,274.8,276.1,276.9,278.0,278.7,279.0,279.2,279.1,280.3,281.6,281.9
2022,281.9,282.7,283.3,284.4,283.5,283.4,285.8,285.9,286.2,286.1,287.4,287.6
2023,289.0,289.4,290.3,290.6,291.1,290.9,291.2,291.9,291.9,293.1,294.3,292.4
2024,292.0,292.2,292.9,293.7,294.1,293.2(P),,,,,,
