Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,71.5,71.5,71.5,71.4,71.1,71.0,72.1,70.8,70.9,71.0,70.9,70.9
2015,70.8,70.7,70.8,70.9,71.1,71.0,70.9,71.3,71.6,71.9,71.9,71.7
2016,71.7,71.7,71.5,71.3,71.6,71.8,71.2,70.9,70.7,70.5,70.6,70.5
2017,70.5,70.6,70.5,70.3,70.5,70.1,69.9,69.7,69.5,69.3,69.2,69.1
2018,68.8,68.8,68.7,69.0,68.6,68.6,69.0,68.7,68.8,68.9,68.7,68.5
2019,68.5,68.5,68.6,68.9,69.3,69.2,69.2,69.5,68.8,69.3,69.2,69.3
2020,69.2,69.2,69.2,67.5,65.4,65.4,66.2,67.8,68.3,67.7,67.6,67.7
2021,67.2,67.3,67.6,67.5,67.6,67.8,68.0,67.8,67.2,67.4,67.1,67.0
2022,67.2,67.0,67.0,67.0,66.9,66.7,67.9,67.6,67.7,67.8,68.1,68.2
2023,68.2,68.2,68.3,68.6,68.9,68.7,68.2,69.1,69.3,69.9,70.0,70.1
2024,70.3,70.5,70.5,70.7,70.9,71.0(P),,,,,,
