Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,11.1,11.1,11.1,11.1,11.2,11.3,11.2,11.3,11.4,11.4,11.3,11.3
2015,11.3,11.3,11.2,11.2,11.0,11.0,11.1,11.1,11.1,10.9,11.0,10.9
2016,10.9,11.0,10.9,10.9,10.8,10.9,10.8,10.8,10.8,10.7,10.7,10.8
2017,10.8,10.8,10.8,10.8,10.9,11.0,10.9,10.9,11.0,11.0,11.0,11.0
2018,11.0,11.0,11.0,11.1,11.2,11.1,11.2,11.1,11.1,11.1,11.2,11.1
2019,11.1,11.2,11.2,11.2,11.2,11.1,11.2,11.2,11.3,11.2,11.1,11.2
2020,11.2,11.2,11.2,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.9,10.9
2021,10.8,11.0,11.0,11.1,11.2,11.2,11.2,11.2,11.3,11.4,11.4,11.5
2022,11.3,11.4,11.5,11.5,11.5,11.5,11.6,11.6,11.6,11.6,11.4,11.6
2023,11.7,11.6,11.6,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.4,11.3
2024,11.3,11.2,11.3,11.6,11.6,11.7(P),,,,,,
