Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,55.4,55.4,55.5,55.5,55.8,55.6,55.6,55.7,55.8,55.7,55.9,55.8
2015,55.8,55.8,55.7,55.5,55.5,55.5,55.2,55.3,55.3,55.3,55.3,55.6
2016,55.6,55.6,55.7,55.8,55.7,55.3,55.6,55.6,55.7,55.4,55.3,55.3
2017,55.6,55.1,55.1,55.2,55.2,55.2,55.0,55.2,55.0,55.2,55.1,55.0
2018,54.6,54.6,54.6,54.5,54.7,54.5,54.6,54.8,54.7,54.7,54.8,54.5
2019,54.4,54.3,54.5,54.3,54.0,54.1,54.1,54.0,53.7,53.9,53.6,54.0
2020,53.9,53.8,53.3,43.0,46.1,48.4,49.0,49.8,50.7,51.0,51.2,51.4
2021,51.5,51.5,51.5,51.5,51.4,51.3,51.5,51.5,51.5,51.4,51.5,51.2
2022,51.4,51.7,51.9,52.2,51.9,51.8,52.0,52.0,52.0,52.0,52.2,52.2
2023,52.3,52.3,52.3,52.3,52.4,52.4,52.3,52.4,52.6,53.0,52.8,52.5
2024,53.1,53.2,53.4,52.8,52.8,52.8(P),,,,,,
