Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,34.8,35.1,35.4,35.1,35.3,35.1,34.8,35.4,35.1,34.9,35.8,35.3
2015,36.1,36.0,36.4,36.3,36.3,36.0,35.7,36.0,36.3,36.3,36.4,35.9
2016,35.8,36.0,35.7,34.6,36.2,36.4,36.9,36.7,36.9,36.7,36.7,36.8
2017,37.2,36.9,37.0,37.5,37.3,37.7,37.3,37.4,37.1,36.9,37.9,38.0
2018,37.8,37.7,37.6,36.7,36.9,36.8,37.0,37.1,37.0,37.0,37.1,37.5
2019,37.4,37.4,37.8,37.8,37.6,37.6,37.0,36.4,36.9,36.8,36.9,36.7
2020,37.1,37.3,35.9,14.6,18.1,19.5,21.8,23.4,26.1,26.8,26.8,24.3
2021,25.1,25.8,26.5,29.2,29.6,30.1,31.2,31.2,31.4,31.7,31.3,31.2
2022,31.8,32.3,32.6,33.2,33.4,33.5,33.7,33.3,33.1,33.2,34.1,34.0
2023,34.3,34.5,34.5,34.5,34.6,35.6,34.1,34.6,34.6,33.8,34.3,34.3
2024,34.9,34.9,35.4,36.4,37.0,36.0(P),,,,,,
