Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,452.3,454.2,455.9,457.5,460.0,462.1,465.4,465.6,466.0,467.8,468.7,468.9
2015,467.1,464.9,462.9,458.5,457.2,454.3,452.4,451.0,448.9,446.9,445.6,443.6
2016,439.1,437.4,435.6,436.2,434.8,434.2,436.7,436.1,435.6,434.1,433.4,431.5
2017,431.5,432.1,432.6,435.2,434.2,433.4,433.3,432.6,431.5,432.4,432.2,432.9
2018,434.1,434.3,435.5,433.0,436.3,437.3,437.1,436.8,437.2,437.9,438.8,439.8
2019,439.9,439.7,440.0,440.9,442.0,441.5,441.2,442.0,440.9,441.7,441.0,440.8
2020,440.8,440.4,438.4,386.8,395.7,398.7,404.2,407.9,409.5,411.2,407.9,408.9
2021,411.4,411.1,413.1,415.6,415.0,416.0,418.9,419.2,419.5,420.6,421.2,423.1
2022,422.4,423.3,424.9,424.6,426.0,428.4,430.0,430.3,430.8,431.7,433.0,432.6
2023,434.9,436.1,436.4,434.7,436.0,437.6,437.5,438.6,439.1,440.4,440.4,440.6
2024,440.8,439.9,439.6,441.5,443.9,442.3(P),,,,,,
