Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,39.9,40.2,40.2,40.2,40.8,40.9,40.8,40.8,40.8,41.1,41.0,41.2
2015,41.0,41.0,40.9,40.9,41.1,40.9,40.6,40.6,40.7,40.5,40.7,40.4
2016,40.3,39.8,40.2,40.4,40.1,39.7,39.7,39.7,40.3,39.9,39.9,40.0
2017,40.1,40.1,40.2,40.4,39.9,40.1,40.2,40.4,39.8,40.3,40.4,40.1
2018,40.3,40.4,40.3,40.2,40.5,40.4,40.5,40.3,40.3,40.4,40.1,40.6
2019,40.5,40.0,40.3,40.4,40.5,40.3,40.7,40.6,40.6,40.4,40.7,40.1
2020,40.7,40.7,39.5,22.6,29.9,32.0,33.7,34.5,35.0,35.2,34.1,33.5
2021,34.9,35.5,36.2,36.6,36.7,37.0,37.3,37.4,37.8,38.3,38.1,38.6
2022,38.2,38.7,38.8,38.7,38.9,39.3,39.1,39.2,39.2,39.4,39.5,39.2
2023,40.2,39.9,39.8,39.9,39.9,39.9,39.9,40.0,40.1,39.8,39.9,40.1
2024,39.6,39.1,38.6,39.0,38.8,38.5(P),,,,,,
