Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,16.6,16.5,16.6,16.7,16.7,16.7,16.8,16.7,16.8,16.8,16.8,16.8
2015,16.7,16.7,16.7,16.4,16.4,16.3,16.2,16.2,16.1,16.0,15.9,15.8
2016,15.7,15.7,15.6,15.6,15.6,15.6,15.4,15.4,15.5,15.5,15.4,15.5
2017,15.6,15.4,15.5,15.7,15.6,15.4,15.5,15.3,15.3,15.2,15.3,15.2
2018,15.3,15.3,15.4,15.2,15.2,15.4,15.4,15.4,15.6,15.4,15.5,15.4
2019,15.4,15.3,15.3,15.4,15.6,15.5,15.4,15.5,15.4,15.5,15.5,15.5
2020,15.8,15.7,15.6,12.8,13.7,14.0,14.3,14.4,14.3,14.3,14.2,14.0
2021,14.2,14.1,14.2,14.3,14.1,14.2,14.4,14.4,14.4,14.5,14.6,14.6
2022,14.6,14.7,14.7,14.5,14.6,14.7,14.8,14.7,14.8,15.0,14.9,14.9
2023,15.0,15.1,15.1,15.2,15.2,15.2,15.3,15.3,15.3,15.4,15.4,15.7
2024,15.7,15.8,15.6,15.4,15.7,16.0(P),,,,,,
