Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,106.1,106.2,106.6,107.2,107.5,108.0,107.9,108.0,108.5,108.3,108.7,109.5
2015,109.4,110.2,109.2,109.8,111.3,111.4,111.9,112.3,113.3,113.6,114.0,114.8
2016,113.8,114.4,114.9,115.4,115.6,115.3,115.4,115.9,116.0,115.7,115.5,116.0
2017,116.1,116.4,116.6,116.3,115.7,115.5,115.5,116.4,116.9,117.4,117.9,117.8
2018,117.8,118.2,118.3,118.0,118.0,117.1,117.7,118.9,118.9,119.1,118.6,119.2
2019,120.0,120.6,120.1,120.6,120.1,118.9,120.6,120.8,120.6,121.8,122.4,122.9
2020,123.1,123.5,120.6,74.7,90.2,99.7,103.9,105.1,107.2,108.9,109.9,110.2
2021,110.4,109.1,111.5,113.9,114.7,116.6,118.7,118.3,118.3,119.6,120.3,122.0
2022,120.2,120.8,120.6,121.5,121.2,121.9,123.2,123.2,124.1,124.4,125.3,126.1
2023,127.0,127.0,127.5,126.7,127.3,127.0,126.6,127.0,127.2,127.1,127.3,126.6
2024,127.3,128.1,130.2,129.7,128.9,128.1(P),,,,,,
