Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,9.0,8.8,8.8,8.9,9.0,8.9,8.9,8.9,9.0,8.9,9.0,9.0
2015,8.9,8.8,8.5,8.4,8.1,8.0,8.0,7.8,7.7,7.6,7.6,7.4
2016,7.2,7.0,6.8,6.4,6.4,6.3,6.2,6.1,6.1,6.0,6.0,5.9
2017,6.0,6.0,6.0,6.0,6.0,6.0,6.1,5.9,5.9,5.9,6.0,5.9
2018,5.9,6.0,6.0,6.0,6.0,6.0,6.0,5.9,5.9,5.9,5.8,5.8
2019,5.8,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.8,5.8
2020,5.8,5.6,5.6,5.5,5.5,5.4,5.4,5.3,5.3,5.3,5.4,5.3
2021,5.2,5.3,5.2,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.2,5.2
2022,5.3,5.3,5.2,5.2,5.1,5.1,5.2,5.2,5.3,5.2,5.2,5.2
2023,5.2,5.2,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.1,5.1,5.2
2024,5.2,5.3,5.3,5.4,5.3,5.3(P),,,,,,
