Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,3396.3,3404.7,3408.3,3418.2,3422.8,3426.2,3433.4,3429.4,3448.8,3456.4,3468.0,3473.0
2015,3470.9,3463.4,3474.5,3480.5,3503.3,3502.4,3509.2,3509.2,3508.5,3521.3,3527.4,3532.5
2016,3538.4,3543.8,3555.7,3559.5,3559.1,3551.0,3580.5,3583.4,3585.2,3580.3,3586.4,3591.3
2017,3595.6,3596.0,3602.0,3606.5,3608.4,3614.8,3621.7,3624.0,3624.7,3626.1,3631.4,3636.0
2018,3635.5,3649.0,3647.6,3649.1,3653.4,3656.0,3653.6,3655.3,3662.3,3665.0,3668.2,3677.8
2019,3683.3,3690.7,3695.3,3710.1,3713.7,3717.7,3713.2,3714.8,3718.4,3718.7,3723.9,3732.6
2020,3736.8,3746.1,3714.3,3063.5,3111.7,3190.3,3269.3,3334.2,3380.0,3411.7,3424.7,3428.5
2021,3443.3,3457.5,3477.3,3495.1,3504.5,3514.7,3552.3,3563.0,3560.5,3594.5,3602.1,3620.1
2022,3626.9,3644.3,3653.6,3664.6,3662.7,3670.0,3686.9,3686.8,3692.1,3687.7,3692.5,3695.0
2023,3713.6,3714.1,3718.0,3711.2,3712.7,3714.9,3709.0,3709.7,3709.6,3711.4,3716.5,3721.1
2024,3732.6,3737.6,3733.5,3729.7,3736.1,3755.1(P),,,,,,
