Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,721.8,724.5,726.2,730.7,731.4,733.5,737.4,739.4,739.2,742.4,744.7,746.3
2015,746.2,746.4,749.0,751.1,755.0,756.7,758.0,758.6,760.0,762.4,764.9,764.0
2016,767.7,769.5,770.5,772.4,774.1,769.2,779.6,779.9,780.7,780.5,781.4,783.8
2017,784.5,785.1,786.5,787.7,788.5,790.0,791.8,792.6,792.3,790.8,793.6,796.6
2018,792.1,796.2,795.6,797.1,797.5,796.3,796.2,796.9,798.5,800.4,800.7,804.0
2019,806.5,808.5,811.5,821.6,821.0,820.1,818.2,820.1,821.7,822.3,824.4,823.9
2020,825.9,830.7,825.1,717.4,721.1,735.9,745.8,758.5,767.3,772.5,777.3,776.8
2021,782.0,782.3,787.1,791.1,790.8,792.6,795.7,796.2,798.1,800.0,800.1,801.6
2022,802.7,802.6,804.1,803.4,802.1,805.8,808.3,809.5,810.7,810.4,812.0,814.2
2023,818.9,820.7,821.7,822.7,824.4,826.9,826.0,827.9,827.3,831.5,832.7,835.2
2024,839.0,841.0,838.7,840.0,844.5,850.3(P),,,,,,
