Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,637.3,637.4,639.0,640.2,640.5,641.1,641.1,641.3,642.1,642.6,643.2,644.5
2015,645.0,645.6,644.8,646.6,649.0,651.0,656.6,657.6,659.2,659.2,659.2,658.3
2016,658.4,659.2,660.3,660.3,661.1,661.2,660.6,660.6,660.8,660.8,662.1,661.9
2017,661.9,661.8,660.9,661.7,661.4,662.3,662.1,661.9,662.6,660.9,660.6,661.1
2018,660.9,661.6,661.3,660.9,662.6,661.8,661.8,662.0,661.2,659.4,661.0,660.6
2019,660.2,658.1,659.4,658.0,657.8,658.4,657.3,658.1,657.7,659.5,659.9,660.3
2020,660.4,658.7,657.4,590.8,596.8,620.2,631.6,637.6,643.8,648.8,646.7,649.8
2021,655.1,651.3,653.5,650.4,652.9,654.1,656.1,655.0,652.7,658.1,660.0,663.2
2022,659.2,664.9,665.1,665.8,665.5,663.2,668.1,669.4,669.4,668.8,668.4,669.4
2023,672.7,672.0,672.3,673.0,673.9,674.3,672.0,672.5,672.7,673.1,674.5,672.2
2024,670.4,673.8,677.2,678.7,678.4,678.5(P),,,,,,
