Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,676.5,676.4,676.8,682.2,684.8,683.9,683.7,683.1,683.6,684.1,686.8,687.8
2015,689.1,688.7,688.2,697.1,701.4,701.6,703.6,705.7,708.9,713.1,715.3,717.6
2016,708.3,710.4,711.7,712.7,712.5,712.9,715.5,717.7,719.2,719.8,719.6,719.7
2017,720.8,723.5,724.5,725.9,728.2,731.2,732.4,733.4,734.4,734.5,736.0,739.6
2018,741.4,743.8,746.3,747.9,749.5,750.9,751.6,752.2,751.8,753.5,754.3,753.5
2019,758.4,759.6,761.3,763.5,766.2,769.5,768.9,770.6,769.7,773.5,776.0,773.8
2020,776.9,776.2,775.0,739.6,742.4,740.7,748.5,752.1,756.6,760.6,760.9,766.0
2021,768.3,769.1,773.9,774.1,776.8,774.8,780.0,781.1,783.5,789.5,792.7,793.5
2022,791.4,797.0,797.0,803.3,803.9,803.0,809.6,811.1,811.7,808.3,808.9,807.3
2023,810.3,812.0,811.6,811.0,811.5,812.5,809.1,809.4,809.5,803.8,801.6,802.8
2024,808.1,815.2,817.9,816.7,815.4,821.9(P),,,,,,
