Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,192.0,192.3,192.6,193.0,193.4,194.1,193.5,193.9,194.1,193.4,193.2,193.3
2015,194.1,194.1,194.3,193.7,194.5,194.5,195.4,195.8,196.0,196.1,196.4,196.4
2016,195.3,195.8,196.0,199.3,199.0,199.1,199.3,199.2,199.5,199.7,199.6,199.3
2017,199.7,199.6,199.5,198.9,198.3,198.8,198.8,198.5,198.8,198.7,198.6,198.6
2018,198.8,198.5,198.6,198.6,198.4,198.7,198.1,198.3,197.8,197.7,198.2,198.5
2019,198.4,199.0,199.2,198.2,198.1,197.8,197.3,197.4,197.0,197.5,197.1,197.0
2020,197.4,196.9,194.9,159.3,164.6,172.2,176.1,178.4,180.5,181.1,181.5,181.2
2021,181.4,181.1,181.9,183.6,183.4,183.5,184.9,185.6,185.8,186.9,187.6,188.2
2022,187.8,189.0,189.3,191.2,191.2,191.2,192.0,192.8,193.4,193.7,194.4,195.4
2023,196.4,197.1,197.8,198.3,198.4,199.4,199.4,199.8,200.6,201.8,201.3,201.2
2024,200.9,200.3,201.5,202.8,204.6,204.7(P),,,,,,
