Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,1586.0,1592.3,1597.4,1603.3,1605.8,1609.3,1613.5,1620.0,1625.6,1630.3,1639.3,1645.7
2015,1648.2,1651.5,1655.8,1658.6,1664.6,1672.9,1672.3,1679.7,1681.1,1685.5,1688.8,1692.3
2016,1684.4,1690.3,1694.4,1699.2,1704.1,1705.2,1712.7,1715.1,1720.7,1721.1,1720.3,1723.3
2017,1725.2,1725.0,1725.2,1730.2,1731.5,1733.6,1735.0,1738.1,1708.6,1742.6,1751.3,1752.4
2018,1757.4,1761.8,1764.1,1767.9,1771.4,1774.1,1774.1,1776.8,1781.9,1780.8,1782.4,1780.1
2019,1789.0,1788.9,1791.2,1791.7,1792.5,1790.7,1799.0,1800.6,1798.3,1808.7,1810.0,1815.0
2020,1815.2,1810.2,1807.4,1607.2,1653.0,1712.3,1724.2,1738.5,1743.5,1752.4,1759.0,1760.9
2021,1785.7,1790.6,1798.6,1794.8,1807.9,1813.6,1835.6,1836.8,1844.3,1881.1,1889.2,1895.4
2022,1886.4,1912.3,1911.2,1924.0,1922.8,1922.9,1932.9,1936.1,1937.2,1940.4,1940.4,1941.8
2023,1945.4,1949.0,1953.3,1957.9,1963.1,1969.1,1966.5,1970.5,1973.8,1992.6,1999.0,1999.7
2024,1998.2,2001.4,2000.8,2016.5,2017.2,2021.5(P),,,,,,
