Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,324.0,325.6,327.1,327.3,327.7,328.0,329.1,330.5,331.6,332.8,333.2,334.0
2015,334.2,334.8,335.6,336.8,338.5,339.9,340.6,342.8,344.0,345.8,348.0,349.7
2016,351.3,352.7,354.0,354.3,354.9,355.2,356.1,356.6,358.1,357.5,358.6,357.4
2017,356.5,356.2,356.0,356.2,357.2,357.5,357.8,358.4,350.1,358.2,359.1,361.4
2018,360.9,361.7,362.3,362.7,363.3,363.7,363.5,363.9,364.1,366.1,363.6,363.5
2019,364.1,364.7,364.3,364.3,364.1,364.2,364.2,363.9,363.2,366.1,365.6,365.8
2020,366.7,367.0,362.5,284.3,308.3,325.8,327.6,329.3,332.1,338.7,338.5,338.4
2021,338.5,339.5,340.3,340.3,341.4,342.3,344.5,345.6,345.0,350.7,350.3,352.2
2022,350.6,350.9,348.9,353.7,355.5,354.3,356.1,358.4,358.9,359.0,360.0,360.8
2023,362.1,362.6,362.5,364.5,365.2,366.0,366.6,367.0,367.7,370.7,370.4,373.2
2024,373.5,373.9,376.3,377.8,382.6,380.8(P),,,,,,
