Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,10.6,10.6,10.6,10.7,10.7,10.6,10.4,10.5,10.4,10.5,10.3,10.1
2015,10.2,9.6,9.1,8.7,8.6,8.5,8.3,8.2,8.0,7.8,7.6,7.6
2016,7.4,7.1,7.0,6.9,6.9,6.8,6.8,6.8,6.7,6.7,6.7,6.7
2017,6.7,6.8,6.9,6.8,6.7,6.8,6.7,6.7,6.7,6.8,6.6,6.6
2018,6.7,6.7,6.8,6.8,6.8,6.8,6.8,6.9,6.9,6.9,6.9,6.9
2019,6.9,6.8,6.8,6.7,6.7,6.7,6.7,6.7,6.7,6.6,6.6,6.6
2020,6.5,6.5,6.4,5.8,5.8,5.8,5.6,5.6,5.5,5.6,5.6,5.6
2021,5.6,5.6,5.8,5.8,5.9,6.0,5.9,6.0,6.0,6.0,6.0,6.1
2022,6.1,6.1,6.1,6.1,6.1,6.2,6.2,6.3,6.3,6.3,6.3,6.3
2023,6.4,6.4,6.4,6.4,6.4,6.3,6.3,6.3,6.3,6.3,6.2,6.1
2024,6.1,6.1,6.2,6.1,6.1,6.2(P),,,,,,
