Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,212.2,212.4,213.0,214.5,216.0,215.6,215.6,215.5,215.8,215.8,216.4,217.3
2015,218.5,219.0,218.9,218.5,220.1,220.1,218.6,218.7,218.5,219.8,219.9,219.5
2016,218.5,218.7,219.7,219.2,219.0,219.3,218.8,219.0,219.0,218.7,218.1,219.3
2017,220.0,219.5,219.6,219.2,218.8,219.4,219.5,219.7,219.9,219.8,220.0,220.4
2018,220.5,221.0,220.7,219.6,220.7,220.8,221.2,221.7,221.7,221.8,221.3,221.0
2019,218.5,218.8,218.0,219.6,219.6,220.4,220.1,219.7,219.6,218.3,217.8,217.0
2020,219.6,216.4,217.5,196.0,198.0,199.1,200.6,202.8,204.7,207.0,208.2,209.0
2021,208.8,210.5,210.6,212.0,213.7,214.0,214.7,214.9,214.8,217.3,218.6,219.4
2022,220.0,220.2,222.9,222.7,222.6,222.6,222.9,222.8,222.9,222.3,222.1,222.0
2023,223.0,222.2,223.2,221.1,221.6,221.8,221.2,221.2,221.5,221.9,220.5,220.9
2024,224.0,222.4,219.7,219.7,220.6,219.5(P),,,,,,
