Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,765.4,762.4,766.5,769.0,769.5,771.2,771.7,773.8,775.6,778.0,780.5,783.1
2015,782.2,784.5,785.9,787.7,790.4,792.6,794.4,795.5,798.0,799.8,800.9,801.7
2016,802.6,804.3,805.5,809.1,810.0,810.5,811.9,813.3,814.7,813.1,815.5,818.4
2017,817.8,817.6,818.2,819.1,818.2,821.5,823.3,824.8,824.5,825.1,825.2,826.4
2018,826.7,830.0,831.3,831.4,832.2,833.6,833.8,835.6,832.8,834.6,837.4,834.3
2019,844.0,842.1,844.6,845.6,846.4,847.9,849.2,848.8,849.7,850.7,850.4,849.5
2020,857.8,855.2,854.8,783.3,804.9,831.0,836.9,849.6,862.4,875.8,876.9,883.6
2021,884.4,885.8,887.5,887.9,891.2,892.0,892.2,887.8,890.4,904.1,908.3,912.1
2022,907.3,922.6,920.6,919.4,918.0,918.0,923.7,923.7,928.1,925.3,926.7,925.9
2023,928.0,928.8,931.3,933.7,934.5,936.3,931.3,933.2,933.4,932.4,930.5,930.9
2024,929.4,930.9,928.6,932.1,930.4,930.8(P),,,,,,
